,text,sentence,word,wordFreq,zipfFreq,surpGPT,word_length,wordId
7743,text_5_L2,1,a,0.000603,5.78,9.178343,1,6
7744,text_5_L2,1,whole,1.35e-06,3.13,8.262021,5,7
7745,text_5_L2,1,lot,3.98e-06,3.6,9.420717,3,8
7746,text_5_L2,1,easier,1.7e-07,2.23,13.831615,6,9
7747,text_5_L2,1,for,7.59e-05,4.88,0.011225991,3,10
7748,text_5_L2,1,many,2.57e-06,3.41,6.8976927,4,11
7749,text_5_L2,1,"people,",1e-05,4.0,4.8031063,7,12
7750,text_5_L2,1,but,1.12e-05,4.05,8.313851,3,13
7751,text_5_L2,1,being,2.69e-06,3.43,8.622507,5,14
7752,text_5_L2,1,online,0.00024,5.38,1.3382239,6,15
7753,text_5_L2,1,also,0.001,6.0,4.0599604,4,16
7754,text_5_L2,1,brings,6.76e-07,2.83,11.420478,6,17
7755,text_5_L2,1,with,3.8e-05,4.58,0.9700691,4,18
7756,text_5_L2,1,it,8.51e-05,4.93,2.544481,2,19
7757,text_5_L2,1,very,4.68e-06,3.67,9.014185,4,20
7758,text_5_L2,1,real,4.07e-05,4.61,2.2565207,4,21
7759,text_5_L2,1,risks.,1.38e-07,2.14,11.186897,6,22
7760,text_5_L2,2,Hackers,2.69e-07,2.43,15.35297,7,23
7761,text_5_L2,2,can,1.66e-05,4.22,5.640715,3,24
7762,text_5_L2,2,steal,2.69e-07,2.43,8.996937,5,25
7763,text_5_L2,2,personal,3.39e-05,4.53,9.852078,8,26
7764,text_5_L2,2,and,0.000166,5.22,8.534471,3,27
7765,text_5_L2,2,financial,3.55e-06,3.55,5.9831853,9,28
7766,text_5_L2,2,information.,4.27e-05,4.63,4.4019723,12,29
7767,text_5_L2,3,There,6.61e-06,3.82,12.510117,5,30
7768,text_5_L2,3,are,1.95e-05,4.29,6.583383,3,31
7769,text_5_L2,3,several,5.25e-07,2.72,10.008524,7,32
7770,text_5_L2,3,precautions,1.17e-08,1.07,19.105392,11,33
7771,text_5_L2,3,that,3.63e-05,4.56,5.4860487,4,34
7772,text_5_L2,3,computer,4.57e-05,4.66,0.65294534,8,35
7773,text_5_L2,3,users,1.17e-06,3.07,7.307599,5,36
7774,text_5_L2,3,can,1.66e-05,4.22,3.993749,3,37
7775,text_5_L2,3,take,7.59e-06,3.88,5.1698256,4,38
7776,text_5_L2,3,to,0.000148,5.17,9.244711,2,39
7777,text_5_L2,3,minimize,2.14e-08,1.33,14.170378,8,40
7778,text_5_L2,3,the,0.000417,5.62,5.1309495,3,41
7779,text_5_L2,3,level,2.19e-05,4.34,6.0131874,5,42
7780,text_5_L2,3,of,0.000282,5.45,9.118675,2,43
7781,text_5_L2,3,risk,2.19e-06,3.34,4.0229454,4,44
7782,text_5_L2,3,that,3.63e-05,4.56,4.9341803,4,45
7783,text_5_L2,3,is,0.000178,5.25,3.664092,2,46
7784,text_5_L2,3,involved,2e-07,2.3,8.719577,8,47
7785,text_5_L2,3,with,3.8e-05,4.58,1.713417,4,48
7786,text_5_L2,3,being,2.69e-06,3.43,8.505206,5,49
7787,text_5_L2,3,online.,0.00024,5.38,6.8852262,7,50
7788,text_5_L2,4,One,4.47e-05,4.65,9.764932,3,51
7789,text_5_L2,4,of,0.000282,5.45,4.7582374,2,52
7790,text_5_L2,4,the,0.000417,5.62,0.8078721,3,53
7791,text_5_L2,4,most,5.5e-06,3.74,2.6804063,4,54
7792,text_5_L2,4,obvious,3.16e-07,2.5,8.996361,7,55
7793,text_5_L2,4,safety,2.45e-06,3.39,11.624493,6,56
7794,text_5_L2,4,precautions,1.17e-08,1.07,20.735378,11,57
7795,text_5_L2,4,is,0.000178,5.25,0.0002689,2,58
7796,text_5_L2,4,to,0.000148,5.17,3.8068182,2,59
7797,text_5_L2,4,purchase,6.76e-07,2.83,7.6199417,8,60
7798,text_5_L2,4,a,0.000603,5.78,0.9520446,1,61
7799,text_5_L2,4,good,1.58e-05,4.2,6.2484636,4,62
7800,text_5_L2,4,anti-virus,1.24e-05,4.09,11.782235,10,63
7801,text_5_L2,4,and,0.000166,5.22,2.4155173,3,64
7802,text_5_L2,4,anti-spyware,1.89e-07,2.28,3.5893493,12,65
7803,text_5_L2,4,program.,2.04e-06,3.31,2.960045,8,66
7804,text_5_L2,5,Passwords,1.38e-08,1.14,16.960644,9,67
7805,text_5_L2,5,are,1.95e-05,4.29,7.118026,3,68
7806,text_5_L2,5,also,0.001,6.0,6.3120356,4,69
7807,text_5_L2,5,a,0.000603,5.78,7.1938257,1,70
7808,text_5_L2,5,very,4.68e-06,3.67,4.727724,4,71
7809,text_5_L2,5,important,1.32e-06,3.12,2.9251218,9,72
7810,text_5_L2,5,part,1.41e-05,4.15,0.048461046,4,73
7811,text_5_L2,5,of,0.000282,5.45,2.9219174,2,74
7812,text_5_L2,5,online,0.00024,5.38,0.0032044512,6,75
7813,text_5_L2,5,"security,",1.2e-05,4.08,6.1876316,9,76
7814,text_5_L2,5,and,0.000166,5.22,0.10125556,3,77
7815,text_5_L2,5,several,5.25e-07,2.72,12.634647,7,78
7816,text_5_L2,5,tips,2.4e-06,3.38,10.4363,4,79
7817,text_5_L2,5,can,1.66e-05,4.22,0.072357856,3,80
7818,text_5_L2,5,help,4.79e-06,3.68,3.08594,4,81
7819,text_5_L2,5,users,1.17e-06,3.07,4.7078156,5,82
7820,text_5_L2,5,create,6.31e-07,2.8,8.368231,6,83
7821,text_5_L2,5,more,1.78e-05,4.25,3.6604104,4,84
7822,text_5_L2,5,secure,7.08e-07,2.85,5.3944135,6,85
7823,text_5_L2,5,passwords.,1.38e-08,1.14,1.8946102,10,86
7824,text_5_L2,6,"First,",1.86e-05,4.27,16.32874,6,87
7825,text_5_L2,6,they,6.76e-06,3.83,6.1432533,4,88
7826,text_5_L2,6,should,2.09e-06,3.32,5.189948,6,89
7827,text_5_L2,6,be,5.25e-05,4.72,1.8878329,2,90
7828,text_5_L2,6,something,2.45e-06,3.39,6.3829365,9,91
7829,text_5_L2,6,that,3.63e-05,4.56,4.549113,4,92
7830,text_5_L2,6,can,1.66e-05,4.22,0.009842792,3,93
7831,text_5_L2,6,easily,1.86e-07,2.27,10.71208,6,94
7832,text_5_L2,6,be,5.25e-05,4.72,4.09542,2,95
7833,text_5_L2,6,"remembered,",5.37e-08,1.73,14.710764,11,96
7834,text_5_L2,6,but,1.12e-05,4.05,0.09748763,3,97
7835,text_5_L2,6,they,6.76e-06,3.83,2.151164,4,98
7836,text_5_L2,6,should,2.09e-06,3.32,3.0634823,6,99
7837,text_5_L2,6,not,4.79e-05,4.68,4.191019,3,100
7838,text_5_L2,6,be,5.25e-05,4.72,5.6469135,2,101
7839,text_5_L2,6,something,2.45e-06,3.39,2.04253,9,102
7840,text_5_L2,6,others,1.23e-06,3.09,8.194543,6,103
7841,text_5_L2,6,can,1.66e-05,4.22,2.3074253,3,104
7842,text_5_L2,6,guess,1.51e-06,3.18,9.847178,5,105
7843,text_5_L2,6,easily.,1.86e-07,2.27,9.612518,7,106
7844,text_5_L2,7,Your,2.4e-05,4.38,11.921107,4,107
7845,text_5_L2,7,first,1.86e-05,4.27,3.7354,5,108
7846,text_5_L2,7,or,2.51e-05,4.4,6.247969,2,109
7847,text_5_L2,7,last,2.82e-05,4.45,7.1223593,4,110
7848,text_5_L2,7,"name,",0.000138,5.14,7.7501206,5,111
7849,text_5_L2,7,phone,4.07e-06,3.61,8.520048,5,112
7850,text_5_L2,7,"number,",2.69e-06,3.43,2.6084476,7,113
7851,text_5_L2,7,or,2.51e-05,4.4,8.199893,2,114
7852,text_5_L2,7,the,0.000417,5.62,0.32015553,3,115
7853,text_5_L2,7,name,0.000138,5.14,1.4893178,4,116
7854,text_5_L2,7,of,0.000282,5.45,0.009697235,2,117
7855,text_5_L2,7,your,2.4e-05,4.38,0.017250145,4,118
7856,text_5_L2,7,street,2.4e-05,4.38,10.266928,6,119
7857,text_5_L2,7,are,1.95e-05,4.29,4.5586743,3,120
7858,text_5_L2,7,all,0.000158,5.2,5.5253515,3,121
7859,text_5_L2,7,bad,0.000115,5.06,2.7305696,3,122
7860,text_5_L2,7,"choices,",3.55e-07,2.55,11.077025,8,123
7861,text_5_L2,7,as,3.72e-05,4.57,1.2423117,2,124
7862,text_5_L2,7,people,1e-05,4.0,6.895182,6,125
7863,text_5_L2,7,could,2.51e-06,3.4,6.3817782,5,126
7864,text_5_L2,7,learn,1.23e-06,3.09,5.0807605,5,127
7865,text_5_L2,7,this,3.24e-05,4.51,4.136694,4,128
7866,text_5_L2,7,information,4.27e-05,4.63,9.5709305,11,129
7867,text_5_L2,7,quite,4.47e-07,2.65,11.760997,5,130
7868,text_5_L2,7,easily.,1.86e-07,2.27,11.522167,7,131
7869,text_5_L2,8,Longer,4.47e-07,2.65,16.228188,6,132
7870,text_5_L2,8,passwords,1.38e-08,1.14,24.57064,9,133
7871,text_5_L2,8,are,1.95e-05,4.29,4.211201,3,134
7872,text_5_L2,8,more,1.78e-05,4.25,16.77695,4,135
7873,text_5_L2,8,"secure,",7.08e-07,2.85,8.907467,7,136
7874,text_5_L2,8,and,0.000166,5.22,2.735891,3,137
7875,text_5_L2,8,those,1.7e-06,3.23,6.7109404,5,138
7876,text_5_L2,8,that,3.63e-05,4.56,4.070817,4,139
7877,text_5_L2,8,use,5.25e-06,3.72,4.565602,3,140
7878,text_5_L2,8,a,0.000603,5.78,2.377863,1,141
7879,text_5_L2,8,mixture,6.76e-08,1.83,15.16074,7,142
7880,text_5_L2,8,of,0.000282,5.45,3.2273831,2,143
7881,text_5_L2,8,upper,1.66e-06,3.22,9.748963,5,144
7882,text_5_L2,8,and,0.000166,5.22,3.0649014,3,145
7883,text_5_L2,8,lower,1.35e-06,3.13,2.5110157,5,146
7884,text_5_L2,8,case,9.33e-06,3.97,6.16414,4,147
7885,text_5_L2,8,letters,9.33e-07,2.97,11.171725,7,148
7886,text_5_L2,8,and,0.000166,5.22,3.8671207,3,149
7887,text_5_L2,8,a,0.000603,5.78,4.3375826,1,150
7888,text_5_L2,8,combination,2.95e-07,2.47,10.77964,11,151
7889,text_5_L2,8,of,0.000282,5.45,1.4089023,2,152
7890,text_5_L2,8,letters,9.33e-07,2.97,5.441007,7,153
7891,text_5_L2,8,and,0.000166,5.22,8.376719,3,154
7892,text_5_L2,8,numbers,7.24e-07,2.86,6.8003078,7,155
7893,text_5_L2,8,are,1.95e-05,4.29,3.2492146,3,156
7894,text_5_L2,8,more,1.78e-05,4.25,2.4525266,4,157
7895,text_5_L2,8,secure,7.08e-07,2.85,2.7427902,6,158
7896,text_5_L2,8,than,4.68e-06,3.67,4.4519305,4,159
7897,text_5_L2,8,those,1.7e-06,3.23,5.457848,5,160
7898,text_5_L2,8,that,3.63e-05,4.56,2.349036,4,161
7899,text_5_L2,8,do,3.63e-05,4.56,5.476677,2,162
7900,text_5_L2,8,not.,4.79e-05,4.68,3.5717688,4,163
7901,text_5_L2,9,"Finally,",5.75e-07,2.76,15.896693,8,164
7902,text_5_L2,9,passwords,1.38e-08,1.14,17.038292,9,165
7903,text_5_L2,9,should,2.09e-06,3.32,8.501585,6,166
7904,text_5_L2,9,be,5.25e-05,4.72,9.469289,2,167
7905,text_5_L2,9,changed,5.37e-07,2.73,5.519439,7,168
7906,text_5_L2,9,often.,6.76e-07,2.83,10.938356,6,169
7907,text_5_L2,10,This,3.24e-05,4.51,10.903677,4,170
7908,text_5_L2,10,can,1.66e-05,4.22,2.0850978,3,171
7909,text_5_L2,10,make,1.45e-05,4.16,4.337668,4,172
7910,text_5_L2,10,remembering,3.98e-08,1.6,13.815917,11,173
7911,text_5_L2,10,them,3.63e-06,3.56,0.10556911,4,174
7912,text_5_L2,10,more,1.78e-05,4.25,6.258951,4,175
7913,text_5_L2,10,"difficult,",2.34e-07,2.37,11.187513,10,176
7914,text_5_L2,10,but,1.12e-05,4.05,0.9808535,3,177
7915,text_5_L2,10,the,0.000417,5.62,4.6478434,3,178
7916,text_5_L2,10,extra,4.79e-05,4.68,4.781618,5,179
7917,text_5_L2,10,effort,3.16e-07,2.5,12.573516,6,180
7918,text_5_L2,10,is,0.000178,5.25,7.8467965,2,181
7919,text_5_L2,10,worth,1.41e-06,3.15,4.8517947,5,182
7920,text_5_L2,10,the,0.000417,5.62,0.017782426,3,183
7921,text_5_L2,10,added,7.76e-07,2.89,11.209203,5,184
7922,text_5_L2,10,security.,1.2e-05,4.08,8.017968,9,185
7923,text_6_L2,1,Many,2.57e-06,3.41,14.216048,4,1
7924,text_6_L2,1,people,1e-05,4.0,5.295586,6,2
7925,text_6_L2,1,fail,1.7e-06,3.23,8.64474,4,3
7926,text_6_L2,1,to,0.000148,5.17,0.013897085,2,4
7927,text_6_L2,1,realize,1.07e-07,2.03,9.36648,7,5
7928,text_6_L2,1,just,1.66e-05,4.22,3.1019046,4,6
7929,text_6_L2,1,how,1.55e-05,4.19,6.452484,3,7
7930,text_6_L2,1,crucial,1.74e-07,2.24,15.2160225,7,8
7931,text_6_L2,1,getting,1.35e-06,3.13,11.585782,7,9
7932,text_6_L2,1,a,0.000603,5.78,7.6000648,1,10
7933,text_6_L2,1,good,1.58e-05,4.2,3.6663907,4,11
7934,text_6_L2,1,night's,4.57e-08,1.66,14.361444,7,12
7935,text_6_L2,1,sleep,1.78e-06,3.25,7.4049087,5,13
7936,text_6_L2,1,actually,8.51e-07,2.93,12.8919325,8,14
7937,text_6_L2,1,is.,0.000178,5.25,5.1058927,3,15
7938,text_6_L2,2,It,8.51e-05,4.93,10.317513,2,16
7939,text_6_L2,2,is,0.000178,5.25,3.758282,2,17
7940,text_6_L2,2,usually,2.14e-07,2.33,11.263032,7,18
7941,text_6_L2,2,suggested,1.02e-07,2.01,11.713187,9,19
7942,text_6_L2,2,that,3.63e-05,4.56,4.356447,4,20
7943,text_6_L2,2,adults,2.82e-07,2.45,10.204177,6,21
7944,text_6_L2,2,get,1.29e-05,4.11,5.5061417,3,22
7945,text_6_L2,2,about,1e-05,4.0,0.0019457472,5,23
7946,text_6_L2,2,seven,3.31e-06,3.52,9.292151,5,24
7947,text_6_L2,2,hours,1.58e-06,3.2,5.3615866,5,25
7948,text_6_L2,2,of,0.000282,5.45,0.1879081,2,26
7949,text_6_L2,2,sleep,1.78e-06,3.25,7.075131,5,27
7950,text_6_L2,2,every,2.95e-06,3.47,6.4905233,5,28
7951,text_6_L2,2,"night,",1.58e-05,4.2,6.980976,6,29
7952,text_6_L2,2,and,0.000166,5.22,5.7949123,3,30
7953,text_6_L2,2,younger,3.47e-07,2.54,11.64577,7,31
7954,text_6_L2,2,children,2.4e-06,3.38,6.37412,8,32
7955,text_6_L2,2,should,2.09e-06,3.32,4.6645207,6,33
7956,text_6_L2,2,get,1.29e-05,4.11,4.3919477,3,34
7957,text_6_L2,2,even,2.88e-06,3.46,5.459525,4,35
7958,text_6_L2,2,more.,1.78e-05,4.25,4.6269555,5,36
7959,text_6_L2,3,Sleep,1.78e-06,3.25,13.689995,5,37
7960,text_6_L2,3,has,6.61e-06,3.82,11.194225,3,38
7961,text_6_L2,3,several,5.25e-07,2.72,12.781547,7,39
7962,text_6_L2,3,benefits.,7.08e-07,2.85,9.975211,9,40
7963,text_6_L2,4,"First,",1.86e-05,4.27,16.32874,6,41
7964,text_6_L2,4,it,8.51e-05,4.93,5.7349234,2,42
7965,text_6_L2,4,is,0.000178,5.25,6.1890106,2,43
7966,text_6_L2,4,believed,7.41e-08,1.87,12.276938,8,44
7967,text_6_L2,4,to,0.000148,5.17,8.141147,2,45
7968,text_6_L2,4,improve,1.91e-07,2.28,7.465938,7,46
7969,text_6_L2,4,memory.,2.69e-06,3.43,10.378303,7,47
7970,text_6_L2,5,This,3.24e-05,4.51,10.903677,4,48
7971,text_6_L2,5,is,0.000178,5.25,2.0850978,2,49
7972,text_6_L2,5,one,4.47e-05,4.65,2.1827922,3,50
7973,text_6_L2,5,reason,1.17e-06,3.07,11.226236,6,51
7974,text_6_L2,5,why,5.5e-06,3.74,6.0627675,3,52
7975,text_6_L2,5,it,8.51e-05,4.93,4.363238,2,53
7976,text_6_L2,5,is,0.000178,5.25,4.318651,2,54
7977,text_6_L2,5,always,2.82e-06,3.45,5.473188,6,55
7978,text_6_L2,5,preferable,0.0,0.0,17.040966,10,56
7979,text_6_L2,5,to,0.000148,5.17,2.446304,2,57
7980,text_6_L2,5,sleep,1.78e-06,3.25,7.770805,5,58
7981,text_6_L2,5,the,0.000417,5.62,0.8700832,3,59
7982,text_6_L2,5,night,1.58e-05,4.2,3.6138887,5,60
7983,text_6_L2,5,before,3.24e-06,3.51,5.9757624,6,61
7984,text_6_L2,5,a,0.000603,5.78,6.1981955,1,62
7985,text_6_L2,5,test,5.5e-05,4.74,2.3944168,4,63
7986,text_6_L2,5,rather,9.12e-07,2.96,12.229916,6,64
7987,text_6_L2,5,than,4.68e-06,3.67,3.860118,4,65
7988,text_6_L2,5,stay,2.82e-06,3.45,7.5203767,4,66
7989,text_6_L2,5,up,4.47e-05,4.65,5.656956,2,67
7990,text_6_L2,5,for,7.59e-05,4.88,3.5733044,3,68
7991,text_6_L2,5,the,0.000417,5.62,0.04058435,3,69
7992,text_6_L2,5,entire,2.34e-07,2.37,9.395403,6,70
7993,text_6_L2,5,night,1.58e-05,4.2,2.5949116,5,71
7994,text_6_L2,5,to,0.000148,5.17,0.0050132764,2,72
7995,text_6_L2,5,review,1.05e-05,4.02,8.796793,6,73
7996,text_6_L2,5,the,0.000417,5.62,10.310307,3,74
7997,text_6_L2,5,information.,4.27e-05,4.63,7.621829,12,75
7998,text_6_L2,6,On,8.91e-05,4.95,9.511047,2,76
7999,text_6_L2,6,a,0.000603,5.78,7.226981,1,77
8000,text_6_L2,6,related,1.45e-06,3.16,11.324774,7,78
8001,text_6_L2,6,"note,",2e-05,4.3,10.927685,5,79
8002,text_6_L2,6,sleep,1.78e-06,3.25,9.486054,5,80
8003,text_6_L2,6,also,0.001,6.0,1.4926174,4,81
8004,text_6_L2,6,improves,1.48e-08,1.17,18.548454,8,82
8005,text_6_L2,6,concentration,2.24e-07,2.35,14.354722,13,83
8006,text_6_L2,6,and,0.000166,5.22,4.7194757,3,84
8007,text_6_L2,6,mental,4.79e-06,3.68,0.009634544,6,85
8008,text_6_L2,6,alertness.,0.0,0.0,17.45105,10,86
8009,text_6_L2,7,Those,1.7e-06,3.23,14.302872,5,87
8010,text_6_L2,7,who,1.66e-05,4.22,1.891575,3,88
8011,text_6_L2,7,get,1.29e-05,4.11,1.8464108,3,89
8012,text_6_L2,7,sufficient,7.94e-08,1.9,12.648218,10,90
8013,text_6_L2,7,sleep,1.78e-06,3.25,9.676386,5,91
8014,text_6_L2,7,are,1.95e-05,4.29,5.0470824,3,92
8015,text_6_L2,7,able,1.02e-06,3.01,7.4781046,4,93
8016,text_6_L2,7,to,0.000148,5.17,1.1234989,2,94
8017,text_6_L2,7,concentrate,2.95e-08,1.47,12.239282,11,95
8018,text_6_L2,7,on,8.91e-05,4.95,5.201982,2,96
8019,text_6_L2,7,work,9.55e-06,3.98,6.6348567,4,97
8020,text_6_L2,7,tasks,2.75e-07,2.44,10.7944975,5,98
8021,text_6_L2,7,better,3.47e-06,3.54,7.7253494,6,99
8022,text_6_L2,7,and,0.000166,5.22,6.978121,3,100
8023,text_6_L2,7,also,0.001,6.0,0.4999839,4,101
8024,text_6_L2,7,react,3.47e-07,2.54,11.066576,5,102
8025,text_6_L2,7,faster,3.98e-07,2.6,11.702738,6,103
8026,text_6_L2,7,when,7.94e-06,3.9,6.119092,4,104
8027,text_6_L2,7,they,6.76e-06,3.83,3.967235,4,105
8028,text_6_L2,7,are,1.95e-05,4.29,5.408642,3,106
8029,text_6_L2,7,driving,7.59e-07,2.88,8.003389,7,107
8030,text_6_L2,7,a,0.000603,5.78,2.3379607,1,108
8031,text_6_L2,7,"car,",7.41e-06,3.87,8.886095,4,109
8032,text_6_L2,7,for,7.59e-05,4.88,6.2554407,3,110
8033,text_6_L2,7,example.,7.76e-07,2.89,7.2898,8,111
8034,text_6_L2,8,"Finally,",5.75e-07,2.76,15.896693,8,112
8035,text_6_L2,8,people,1e-05,4.0,9.264756,6,113
8036,text_6_L2,8,who,1.66e-05,4.22,3.4432797,3,114
8037,text_6_L2,8,get,1.29e-05,4.11,8.900609,3,115
8038,text_6_L2,8,enough,1.26e-06,3.1,6.103117,6,116
8039,text_6_L2,8,sleep,1.78e-06,3.25,11.118954,5,117
8040,text_6_L2,8,have,1.38e-05,4.14,0.4307789,4,118
8041,text_6_L2,8,better,3.47e-06,3.54,5.371339,6,119
8042,text_6_L2,8,immunity,7.59e-08,1.88,11.177978,8,120
8043,text_6_L2,8,against,2.88e-06,3.46,6.774914,7,121
8044,text_6_L2,8,illness.,1.82e-07,2.26,11.743098,8,122
8045,text_6_L2,9,The,0.000417,5.62,7.504465,3,123
8046,text_6_L2,9,reason,1.17e-06,3.07,10.9826355,6,124
8047,text_6_L2,9,for,7.59e-05,4.88,3.0701165,3,125
8048,text_6_L2,9,this,3.24e-05,4.51,3.4971313,4,126
8049,text_6_L2,9,is,0.000178,5.25,3.882002,2,127
8050,text_6_L2,9,not,4.79e-05,4.68,3.1932251,3,128
8051,text_6_L2,9,fully,5.37e-07,2.73,6.9246583,5,129
8052,text_6_L2,9,"understood,",1.29e-07,2.11,20.171482,11,130
8053,text_6_L2,9,but,1.12e-05,4.05,2.0722492,3,131
8054,text_6_L2,9,researchers,8.91e-08,1.95,14.982493,11,132
8055,text_6_L2,9,believe,1.95e-06,3.29,7.8725615,7,133
8056,text_6_L2,9,that,3.63e-05,4.56,2.99229,4,134
8057,text_6_L2,9,an,0.0049,6.69,0.94436216,2,135
8058,text_6_L2,9,increase,3.09e-07,2.49,6.866916,8,136
8059,text_6_L2,9,in,0.0174,7.24,1.2854252,2,137
8060,text_6_L2,9,the,0.000417,5.62,9.072684,3,138
8061,text_6_L2,9,production,3.09e-06,3.49,7.1578703,10,139
8062,text_6_L2,9,of,0.000282,5.45,3.0770657,2,140
8063,text_6_L2,9,growth,1.41e-06,3.15,9.024683,6,141
8064,text_6_L2,9,hormone,3.31e-06,3.52,11.460805,7,142
8065,text_6_L2,9,and,0.000166,5.22,2.8088145,3,143
8066,text_6_L2,9,melatonin,3.16e-07,2.5,8.889669,9,144
8067,text_6_L2,9,plays,2.88e-06,3.46,12.78108,5,145
8068,text_6_L2,9,a,0.000603,5.78,3.751196,1,146
8069,text_6_L2,9,role.,1.15e-06,3.06,6.010973,5,147
8070,text_6_L2,1,Many,2.57e-06,3.41,14.216048,4,1
8071,text_6_L2,1,people,1e-05,4.0,5.295586,6,2
8072,text_6_L2,1,fail,1.7e-06,3.23,8.64474,4,3
8073,text_6_L2,1,to,0.000148,5.17,0.013897085,2,4
8074,text_6_L2,1,realize,1.07e-07,2.03,9.36648,7,5
8075,text_6_L2,1,just,1.66e-05,4.22,3.1019046,4,6
8076,text_6_L2,1,how,1.55e-05,4.19,6.452484,3,7
8077,text_6_L2,1,crucial,1.74e-07,2.24,15.2160225,7,8
8078,text_6_L2,1,getting,1.35e-06,3.13,11.585782,7,9
8079,text_6_L2,1,a,0.000603,5.78,7.6000648,1,10
8080,text_6_L2,1,good,1.58e-05,4.2,3.6663907,4,11
8081,text_6_L2,1,night's,4.57e-08,1.66,14.361444,7,12
8082,text_6_L2,1,sleep,1.78e-06,3.25,7.4049087,5,13
8083,text_6_L2,1,actually,8.51e-07,2.93,12.8919325,8,14
8084,text_6_L2,1,is.,0.000178,5.25,5.1058927,3,15
8085,text_6_L2,2,It,8.51e-05,4.93,10.317513,2,16
8086,text_6_L2,2,is,0.000178,5.25,3.758282,2,17
8087,text_6_L2,2,usually,2.14e-07,2.33,11.263032,7,18
8088,text_6_L2,2,suggested,1.02e-07,2.01,11.713187,9,19
8089,text_6_L2,2,that,3.63e-05,4.56,4.356447,4,20
8090,text_6_L2,2,adults,2.82e-07,2.45,10.204177,6,21
8091,text_6_L2,2,get,1.29e-05,4.11,5.5061417,3,22
8092,text_6_L2,2,about,1e-05,4.0,0.0019457472,5,23
8093,text_6_L2,2,seven,3.31e-06,3.52,9.292151,5,24
8094,text_6_L2,2,hours,1.58e-06,3.2,5.3615866,5,25
8095,text_6_L2,2,of,0.000282,5.45,0.1879081,2,26
8096,text_6_L2,2,sleep,1.78e-06,3.25,7.075131,5,27
8097,text_6_L2,2,every,2.95e-06,3.47,6.4905233,5,28
8098,text_6_L2,2,"night,",1.58e-05,4.2,6.980976,6,29
8099,text_6_L2,2,and,0.000166,5.22,5.7949123,3,30
8100,text_6_L2,2,younger,3.47e-07,2.54,11.64577,7,31
8101,text_6_L2,2,children,2.4e-06,3.38,6.37412,8,32
8102,text_6_L2,2,should,2.09e-06,3.32,4.6645207,6,33
8103,text_6_L2,2,get,1.29e-05,4.11,4.3919477,3,34
8104,text_6_L2,2,even,2.88e-06,3.46,5.459525,4,35
8105,text_6_L2,2,more.,1.78e-05,4.25,4.6269555,5,36
8106,text_6_L2,3,Sleep,1.78e-06,3.25,13.689995,5,37
8107,text_6_L2,3,has,6.61e-06,3.82,11.194225,3,38
8108,text_6_L2,3,several,5.25e-07,2.72,12.781547,7,39
8109,text_6_L2,3,benefits.,7.08e-07,2.85,9.975211,9,40
8110,text_6_L2,4,"First,",1.86e-05,4.27,16.32874,6,41
8111,text_6_L2,4,it,8.51e-05,4.93,5.7349234,2,42
8112,text_6_L2,4,is,0.000178,5.25,6.1890106,2,43
8113,text_6_L2,4,believed,7.41e-08,1.87,12.276938,8,44
8114,text_6_L2,4,to,0.000148,5.17,8.141147,2,45
8115,text_6_L2,4,improve,1.91e-07,2.28,7.465938,7,46
8116,text_6_L2,4,memory.,2.69e-06,3.43,10.378303,7,47
8117,text_6_L2,5,This,3.24e-05,4.51,10.903677,4,48
8118,text_6_L2,5,is,0.000178,5.25,2.0850978,2,49
8119,text_6_L2,5,one,4.47e-05,4.65,2.1827922,3,50
8120,text_6_L2,5,reason,1.17e-06,3.07,11.226236,6,51
8121,text_6_L2,5,why,5.5e-06,3.74,6.0627675,3,52
8122,text_6_L2,5,it,8.51e-05,4.93,4.363238,2,53
8123,text_6_L2,5,is,0.000178,5.25,4.318651,2,54
8124,text_6_L2,5,always,2.82e-06,3.45,5.473188,6,55
8125,text_6_L2,5,preferable,0.0,0.0,17.040966,10,56
8126,text_6_L2,5,to,0.000148,5.17,2.446304,2,57
8127,text_6_L2,5,sleep,1.78e-06,3.25,7.770805,5,58
8128,text_6_L2,5,the,0.000417,5.62,0.8700832,3,59
8129,text_6_L2,5,night,1.58e-05,4.2,3.6138887,5,60
8130,text_6_L2,5,before,3.24e-06,3.51,5.9757624,6,61
8131,text_6_L2,5,a,0.000603,5.78,6.1981955,1,62
8132,text_6_L2,5,test,5.5e-05,4.74,2.3944168,4,63
8133,text_6_L2,5,rather,9.12e-07,2.96,12.229916,6,64
8134,text_6_L2,5,than,4.68e-06,3.67,3.860118,4,65
8135,text_6_L2,5,stay,2.82e-06,3.45,7.5203767,4,66
8136,text_6_L2,5,up,4.47e-05,4.65,5.656956,2,67
8137,text_6_L2,5,for,7.59e-05,4.88,3.5733044,3,68
8138,text_6_L2,5,the,0.000417,5.62,0.04058435,3,69
8139,text_6_L2,5,entire,2.34e-07,2.37,9.395403,6,70
8140,text_6_L2,5,night,1.58e-05,4.2,2.5949116,5,71
8141,text_6_L2,5,to,0.000148,5.17,0.0050132764,2,72
8142,text_6_L2,5,review,1.05e-05,4.02,8.796793,6,73
8143,text_6_L2,5,the,0.000417,5.62,10.310307,3,74
8144,text_6_L2,5,information.,4.27e-05,4.63,7.621829,12,75
8145,text_6_L2,6,On,8.91e-05,4.95,9.511047,2,76
